William F. Bynum,http://academictree.org/ssib/peopleinfo.php?pid=671013,-1
Frank L. Byrne,http://academictree.org/ssib/peopleinfo.php?pid=695945,-1
James Francis Cahill,http://academictree.org/ssib/peopleinfo.php?pid=769250,-1
Fred   Churchill,http://academictree.org/ssib/peopleinfo.php?pid=25231,-1
Fleure  Chabaille,http://academictree.org/ssib/peopleinfo.php?pid=836030,-1
Frances  Childs,http://academictree.org/ssib/peopleinfo.php?pid=835880,-1
Horace Frisby Clark,http://academictree.org/ssib/peopleinfo.php?pid=758889,-1
Fernando H. Calderon,http://academictree.org/ssib/peopleinfo.php?pid=702764,-1
F. Hilary Conroy,http://academictree.org/ssib/peopleinfo.php?pid=748033,-1
Francisco  Contreras Perez,http://academictree.org/ssib/peopleinfo.php?pid=702623,-1
Fernando  Coronil,http://academictree.org/ssib/peopleinfo.php?pid=48692,-1
Francesca  Consagra,http://academictree.org/ssib/peopleinfo.php?pid=899283,-1
Allen F. Davis,http://academictree.org/ssib/peopleinfo.php?pid=34184,-1
Anthony F. D'Elia,http://academictree.org/ssib/peopleinfo.php?pid=127639,-1
Finbarr  Curtis,http://academictree.org/ssib/peopleinfo.php?pid=130266,-1
Frank  DeCarlo,http://academictree.org/ssib/peopleinfo.php?pid=698269,-1
Alexander F. Day,http://academictree.org/ssib/peopleinfo.php?pid=569323,-1
Victoria F. de Grazia,http://academictree.org/ssib/peopleinfo.php?pid=699832,-1
Thomas F. Dorrance,http://academictree.org/ssib/peopleinfo.php?pid=724424,-1
Frederick R. Dickinson,http://academictree.org/ssib/peopleinfo.php?pid=532635,-1
Jonathan F. Dresner,http://academictree.org/ssib/peopleinfo.php?pid=35526,-1
Frederick D. Drake,http://academictree.org/ssib/peopleinfo.php?pid=695948,-1
Karl Friedrich Eichhorn,http://academictree.org/ssib/peopleinfo.php?pid=890192,-1
Felicia  Egbert,http://academictree.org/ssib/peopleinfo.php?pid=849545,-1
Ryan F. Dunch,http://academictree.org/ssib/peopleinfo.php?pid=226995,-1
Laura F. Edwards,http://academictree.org/ssib/peopleinfo.php?pid=668287,-1
Frances J. Emsellem Gerber,http://academictree.org/ssib/peopleinfo.php?pid=701238,-1
Francis  Feeley,http://academictree.org/ssib/peopleinfo.php?pid=866573,-1
F. J. Fisher,http://academictree.org/ssib/peopleinfo.php?pid=890153,-1
Frank  Faragaso,http://academictree.org/ssib/peopleinfo.php?pid=899634,-1
Frank  Feltens,http://academictree.org/ssib/peopleinfo.php?pid=854910,-1
Kadriye F. Erkul,http://academictree.org/ssib/peopleinfo.php?pid=306112,-1
Emine F. Fetvaci,http://academictree.org/ssib/peopleinfo.php?pid=601115,-1
Earl F. Epstein,http://academictree.org/ssib/peopleinfo.php?pid=698961,-1
Douglas Ferrar Fraser,http://academictree.org/ssib/peopleinfo.php?pid=881770,-1
Fausto  Freschi,http://academictree.org/ssib/peopleinfo.php?pid=705803,-1
Francois-Marc  Gagnon,http://academictree.org/ssib/peopleinfo.php?pid=699141,-1
Walter F. Friedländer,http://academictree.org/ssib/peopleinfo.php?pid=851094,-1
Philip F. Garone,http://academictree.org/ssib/peopleinfo.php?pid=130236,-1
Edwin Francis Gay,http://academictree.org/ssib/peopleinfo.php?pid=675736,-1
Nancy F. Gabin,http://academictree.org/ssib/peopleinfo.php?pid=512685,-1
Frederik Carel  Gerretson,http://academictree.org/ssib/peopleinfo.php?pid=93311,-1
Fernando Martínez Gil,http://academictree.org/ssib/peopleinfo.php?pid=935944,-1
François  Godement,http://academictree.org/ssib/peopleinfo.php?pid=835995,-1
Travis F. Glasson,http://academictree.org/ssib/peopleinfo.php?pid=774776,-1
Francisco  Giner Martinez,http://academictree.org/ssib/peopleinfo.php?pid=694589,-1
Caroline F. Goeser,http://academictree.org/ssib/peopleinfo.php?pid=697147,-1
Thomas F. Glick,http://academictree.org/ssib/peopleinfo.php?pid=70750,-1
Fon  Gordon,http://academictree.org/ssib/peopleinfo.php?pid=698404,-1
Frederick  Gordon,http://academictree.org/ssib/peopleinfo.php?pid=171344,-1
Dayo F. Gore,http://academictree.org/ssib/peopleinfo.php?pid=545968,-1
Mary F. Grasinger,http://academictree.org/ssib/peopleinfo.php?pid=699243,-1
Rachel F. Green,http://academictree.org/ssib/peopleinfo.php?pid=34246,-1
Paul F. Grendler,http://academictree.org/ssib/peopleinfo.php?pid=698337,-1
Faik  Gur,http://academictree.org/ssib/peopleinfo.php?pid=700190,-1
Fletcher Melvin Green,http://academictree.org/ssib/peopleinfo.php?pid=792081,-1
Roger F. Hackett,http://academictree.org/ssib/peopleinfo.php?pid=747808,-1
Françoise N. Hamlin,http://academictree.org/ssib/peopleinfo.php?pid=52836,-1
Jacob F. Haramule,http://academictree.org/ssib/peopleinfo.php?pid=702581,-1
Robert F. Harney,http://academictree.org/ssib/peopleinfo.php?pid=38154,-1
Fred Harvey Harrington,http://academictree.org/ssib/peopleinfo.php?pid=47960,-1
Lorraine F Harrington,http://academictree.org/ssib/peopleinfo.php?pid=825217,-1
Emma F. Hart,http://academictree.org/ssib/peopleinfo.php?pid=35607,-1
Francis John Haverfield,http://academictree.org/ssib/peopleinfo.php?pid=34218,-1
Todd F. Hartch,http://academictree.org/ssib/peopleinfo.php?pid=125471,-1
Frederick  Hartt,http://academictree.org/ssib/peopleinfo.php?pid=957766,-1
Freyja  Hartzell,http://academictree.org/ssib/peopleinfo.php?pid=830337,-1
Felicity Margaret Heal,http://academictree.org/ssib/peopleinfo.php?pid=889867,-1
Andrew F. Hemingway,http://academictree.org/ssib/peopleinfo.php?pid=699038,-1
Franklin L. Ho,http://academictree.org/ssib/peopleinfo.php?pid=747671,-1
Richard F. Hirsh,http://academictree.org/ssib/peopleinfo.php?pid=699354,-1
Faith  C. Hillis,http://academictree.org/ssib/peopleinfo.php?pid=62226,-1
Francine  Hérail,http://academictree.org/ssib/peopleinfo.php?pid=836063,-1
David F. Holland,http://academictree.org/ssib/peopleinfo.php?pid=125986,-1
John F. Howes,http://academictree.org/ssib/peopleinfo.php?pid=748099,-1
Frederic L. Holmes,http://academictree.org/ssib/peopleinfo.php?pid=19316,-1
Michael F. Holt,http://academictree.org/ssib/peopleinfo.php?pid=48493,-1
Falk  Huettmann,http://academictree.org/ssib/peopleinfo.php?pid=699877,-1
John F. Hussey,http://academictree.org/ssib/peopleinfo.php?pid=702576,-1
Franca  Iacovetta,http://academictree.org/ssib/peopleinfo.php?pid=46913,-1
Shauna F. Huffaker,http://academictree.org/ssib/peopleinfo.php?pid=702652,-1
Anne Farrar Hyde,http://academictree.org/ssib/peopleinfo.php?pid=885905,-1
Matthew F. Jacobs,http://academictree.org/ssib/peopleinfo.php?pid=775346,-1
Julia  F. Irwin,http://academictree.org/ssib/peopleinfo.php?pid=66853,-1
Charles F. Irons,http://academictree.org/ssib/peopleinfo.php?pid=126702,-1
Fritz  Jäger,http://academictree.org/ssib/peopleinfo.php?pid=903242,-1
Francis  James,http://academictree.org/ssib/peopleinfo.php?pid=906682,-1
Fujiya  Kawashima,http://academictree.org/ssib/peopleinfo.php?pid=699050,-1
Finn Arne  Jørgensen,http://academictree.org/ssib/peopleinfo.php?pid=49303,-1
Firuz  Kazemzadeh,http://academictree.org/ssib/peopleinfo.php?pid=864361,-1
Carl F. Kaestle,http://academictree.org/ssib/peopleinfo.php?pid=695987,-1
Angela F. Keaton,http://academictree.org/ssib/peopleinfo.php?pid=702432,-1
John F. Kenfield,http://academictree.org/ssib/peopleinfo.php?pid=583590,-1
Frederick  Kellogg,http://academictree.org/ssib/peopleinfo.php?pid=698924,-1
Melissa F. Kean,http://academictree.org/ssib/peopleinfo.php?pid=203185,-1
Jan Francis Kiely,http://academictree.org/ssib/peopleinfo.php?pid=746864,-1
Felice  Knight,http://academictree.org/ssib/peopleinfo.php?pid=836871,-1
Kenneth F. Kiple,http://academictree.org/ssib/peopleinfo.php?pid=698453,-1
Cecelia F. Klein,http://academictree.org/ssib/peopleinfo.php?pid=556977,-1
Fred S. Kleiner,http://academictree.org/ssib/peopleinfo.php?pid=565951,-1
Francesco  Lacopo,http://academictree.org/ssib/peopleinfo.php?pid=938929,-1
Mehmed Fuad Köprülü,http://academictree.org/ssib/peopleinfo.php?pid=843892,-1
Felicia A. Kornbluh,http://academictree.org/ssib/peopleinfo.php?pid=34387,-1
Arnaud F. Lambert,http://academictree.org/ssib/peopleinfo.php?pid=207311,-1
Fung H. Lau,http://academictree.org/ssib/peopleinfo.php?pid=702128,-1
Fernando L. Lara,http://academictree.org/ssib/peopleinfo.php?pid=306101,-1
Fiona H. Lee,http://academictree.org/ssib/peopleinfo.php?pid=666972,-1
Fredrik  Liljeros,http://academictree.org/ssib/peopleinfo.php?pid=794616,-1
Gerald F. Leonard,http://academictree.org/ssib/peopleinfo.php?pid=698488,-1
Fredrik  Logevall,http://academictree.org/ssib/peopleinfo.php?pid=510570,-1
Frank K. Lord,http://academictree.org/ssib/peopleinfo.php?pid=514535,-1
William F. Londo,http://academictree.org/ssib/peopleinfo.php?pid=553042,-1
Joseph F. Loh,http://academictree.org/ssib/peopleinfo.php?pid=509029,-1
Susan F. Loshbaugh,http://academictree.org/ssib/peopleinfo.php?pid=702698,-1
Frederic William  Maitland,http://academictree.org/ssib/peopleinfo.php?pid=890158,-1
Anne F. MacLennan,http://academictree.org/ssib/peopleinfo.php?pid=698773,-1
Wilferd Ferdinand Madelung,http://academictree.org/ssib/peopleinfo.php?pid=954715,-1
Federico  Marcon,http://academictree.org/ssib/peopleinfo.php?pid=520219,-1
François  Marandet,http://academictree.org/ssib/peopleinfo.php?pid=705808,-1
Frank  Marotti,http://academictree.org/ssib/peopleinfo.php?pid=698556,-1
Filippo  Marsili,http://academictree.org/ssib/peopleinfo.php?pid=837686,-1
Frédéric  Mauro,http://academictree.org/ssib/peopleinfo.php?pid=858526,-1
Frederick D. Mason,http://academictree.org/ssib/peopleinfo.php?pid=698770,-1
April F. Masten,http://academictree.org/ssib/peopleinfo.php?pid=607781,-1
John F. Marszalek,http://academictree.org/ssib/peopleinfo.php?pid=35747,-1
Maureen F. Mazzaoui,http://academictree.org/ssib/peopleinfo.php?pid=698291,-1
Donald F. McCallum,http://academictree.org/ssib/peopleinfo.php?pid=532588,-1
Frank  McCann,http://academictree.org/ssib/peopleinfo.php?pid=695943,-1
Thomas F. McDow,http://academictree.org/ssib/peopleinfo.php?pid=173823,-1
Thomas F. McGann,http://academictree.org/ssib/peopleinfo.php?pid=950829,-1
Arthur F. McEvoy,http://academictree.org/ssib/peopleinfo.php?pid=583151,-1
Fabien  Menant,http://academictree.org/ssib/peopleinfo.php?pid=701997,-1
Friedrich  Meinecke,http://academictree.org/ssib/peopleinfo.php?pid=48501,-1
Shawn F. McHale,http://academictree.org/ssib/peopleinfo.php?pid=699260,-1
Franz H. Michael,http://academictree.org/ssib/peopleinfo.php?pid=747836,-1
Stephan F. Miescher,http://academictree.org/ssib/peopleinfo.php?pid=699491,-1
Sara F. Meng,http://academictree.org/ssib/peopleinfo.php?pid=880276,-1
Fergus  Millar,http://academictree.org/ssib/peopleinfo.php?pid=911184,-1
Fredric  Mintz,http://academictree.org/ssib/peopleinfo.php?pid=167514,-1
Florence  Mok,http://academictree.org/ssib/peopleinfo.php?pid=916676,-1
Christopher F. Minty,http://academictree.org/ssib/peopleinfo.php?pid=802357,-1
Florin-Stefan  Morar,http://academictree.org/ssib/peopleinfo.php?pid=911868,-1
Fernando D. Moreira,http://academictree.org/ssib/peopleinfo.php?pid=694308,-1
Fawn-Amber  Montoya,http://academictree.org/ssib/peopleinfo.php?pid=679890,-1
Forris Jewett Moore,http://academictree.org/ssib/peopleinfo.php?pid=53791,-1
William Fitch Morton,http://academictree.org/ssib/peopleinfo.php?pid=746095,-1
Francisco  Moscoso,http://academictree.org/ssib/peopleinfo.php?pid=696082,-1
Houston F. Mount,http://academictree.org/ssib/peopleinfo.php?pid=702873,-1
Fatima F. Naqvi-Peters,http://academictree.org/ssib/peopleinfo.php?pid=123912,-1
Willard F. Mueller,http://academictree.org/ssib/peopleinfo.php?pid=675869,-1
Frank  Muller,http://academictree.org/ssib/peopleinfo.php?pid=701139,-1
Francisco  Najera,http://academictree.org/ssib/peopleinfo.php?pid=675895,-1
Brian F. Neumann,http://academictree.org/ssib/peopleinfo.php?pid=702859,-1
Jan F. Niermeyer,http://academictree.org/ssib/peopleinfo.php?pid=91600,-1
Franklin E. Nooe,http://academictree.org/ssib/peopleinfo.php?pid=131628,-1
Kim F. Nastick,http://academictree.org/ssib/peopleinfo.php?pid=580819,-1
Carlos F. Noreña,http://academictree.org/ssib/peopleinfo.php?pid=167327,-1
Fred G. Notehelfer,http://academictree.org/ssib/peopleinfo.php?pid=510743,-1
Chad F. Nye,http://academictree.org/ssib/peopleinfo.php?pid=702349,-1
France N. Ntloedibe,http://academictree.org/ssib/peopleinfo.php?pid=125959,-1
Joseph F. O'Callaghan,http://academictree.org/ssib/peopleinfo.php?pid=698384,-1
Fraser  Ottanelli,http://academictree.org/ssib/peopleinfo.php?pid=55411,-1
Fabio F. Oliveira,http://academictree.org/ssib/peopleinfo.php?pid=702746,-1
Felix  Papencordt,http://academictree.org/ssib/peopleinfo.php?pid=90651,-1
Florence  Padovani,http://academictree.org/ssib/peopleinfo.php?pid=836012,-1
Claire F. Parham,http://academictree.org/ssib/peopleinfo.php?pid=678257,-1
Frank Lawrence Owsley,http://academictree.org/ssib/peopleinfo.php?pid=732945,-1
"Frank Lawrence Owsley,",http://academictree.org/ssib/peopleinfo.php?pid=932273,-1
Francis  Parkman,http://academictree.org/ssib/peopleinfo.php?pid=47950,-1
William Frederick Poole,http://academictree.org/ssib/peopleinfo.php?pid=34343,-1
Fernando  Pico,http://academictree.org/ssib/peopleinfo.php?pid=699604,-1
Gloria F. Pinney,http://academictree.org/ssib/peopleinfo.php?pid=587947,-1
Frederick Maurice Powicke,http://academictree.org/ssib/peopleinfo.php?pid=911169,-1
Francisco  Prado-Vilar,http://academictree.org/ssib/peopleinfo.php?pid=881209,-1
William F. Prizer,http://academictree.org/ssib/peopleinfo.php?pid=699006,-1
Fernando  Purcell,http://academictree.org/ssib/peopleinfo.php?pid=130235,-1
Alfred Francis Pribram,http://academictree.org/ssib/peopleinfo.php?pid=889840,-1
Francis L. Richardson,http://academictree.org/ssib/peopleinfo.php?pid=695387,-1
Faye E. Riley,http://academictree.org/ssib/peopleinfo.php?pid=702095,-1
Timothy F. Retzloff,http://academictree.org/ssib/peopleinfo.php?pid=125536,-1
Timothy F. Rose,http://academictree.org/ssib/peopleinfo.php?pid=167524,-1
John F. Romano,http://academictree.org/ssib/peopleinfo.php?pid=774365,-1
Ford  Risley,http://academictree.org/ssib/peopleinfo.php?pid=699093,-1
Philip F. Rubio,http://academictree.org/ssib/peopleinfo.php?pid=96634,-1
Karl Friedrich von Rumohr,http://academictree.org/ssib/peopleinfo.php?pid=893101,-1
Frederick  Rudolph,http://academictree.org/ssib/peopleinfo.php?pid=845668,-1
Francis  Russo,http://academictree.org/ssib/peopleinfo.php?pid=750503,-1
Frank R. Rzeczkowski,http://academictree.org/ssib/peopleinfo.php?pid=675823,-1
Frank  Saladino,http://academictree.org/ssib/peopleinfo.php?pid=700109,-1
Fernande B. Scheid,http://academictree.org/ssib/peopleinfo.php?pid=125929,-1
Francisco  Santos Escribano,http://academictree.org/ssib/peopleinfo.php?pid=698814,-1
Ciro Flamarion Santana,http://academictree.org/ssib/peopleinfo.php?pid=858523,-1
Friedrich  Schiller,http://academictree.org/ssib/peopleinfo.php?pid=942175,-1
Friedrich Christoph Schlosser,http://academictree.org/ssib/peopleinfo.php?pid=722657,-1
Franz  Schnabel,http://academictree.org/ssib/peopleinfo.php?pid=822050,-1
Friedrich Wilhelm Schubert,http://academictree.org/ssib/peopleinfo.php?pid=938848,-1
Anne Firor Scott,http://academictree.org/ssib/peopleinfo.php?pid=36873,-1
Franziska  Seraphim,http://academictree.org/ssib/peopleinfo.php?pid=520209,-1
Felicity D. Scott,http://academictree.org/ssib/peopleinfo.php?pid=306073,-1
Harriet F. Senie,http://academictree.org/ssib/peopleinfo.php?pid=616025,-1
Frank Huff Serene,http://academictree.org/ssib/peopleinfo.php?pid=71542,-1
Futoshi  Shibayama,http://academictree.org/ssib/peopleinfo.php?pid=834737,-1
Fannie Raskin Shaftel,http://academictree.org/ssib/peopleinfo.php?pid=837318,-1
François  Sigaut,http://academictree.org/ssib/peopleinfo.php?pid=704627,-1
Fumiko  Shiraishi,http://academictree.org/ssib/peopleinfo.php?pid=696264,-1
Freddy C. Smith,http://academictree.org/ssib/peopleinfo.php?pid=702397,-1
Fong S. So,http://academictree.org/ssib/peopleinfo.php?pid=590445,-1
Frank  Snowden,http://academictree.org/ssib/peopleinfo.php?pid=171394,-1
Frederick H. Soward,http://academictree.org/ssib/peopleinfo.php?pid=928001,-1
Miranda F. Spieler,http://academictree.org/ssib/peopleinfo.php?pid=130253,-1
Fritz  Stern,http://academictree.org/ssib/peopleinfo.php?pid=698257,-1
Frank Gouldsmith Speck,http://academictree.org/ssib/peopleinfo.php?pid=37845,-1
Ellen F. Stroud,http://academictree.org/ssib/peopleinfo.php?pid=151128,-1
Emily F. Story,http://academictree.org/ssib/peopleinfo.php?pid=702226,-1
Feng  Sun,http://academictree.org/ssib/peopleinfo.php?pid=723543,-1
Daviken F. Studnicki-Gizbert,http://academictree.org/ssib/peopleinfo.php?pid=173843,-1
Ferenc M. Szasz,http://academictree.org/ssib/peopleinfo.php?pid=556760,-1
Lisa F. Swartout,http://academictree.org/ssib/peopleinfo.php?pid=167425,-1
Frank  Tannenbaum,http://academictree.org/ssib/peopleinfo.php?pid=34372,-1
Francis  Thompson,http://academictree.org/ssib/peopleinfo.php?pid=799222,-1
Francesca  Trivellato,http://academictree.org/ssib/peopleinfo.php?pid=171399,-1
Robert Farris Thompson,http://academictree.org/ssib/peopleinfo.php?pid=723873,-1
Jason Frederick Trumpbour,http://academictree.org/ssib/peopleinfo.php?pid=889892,-1
Fusun  Tulek,http://academictree.org/ssib/peopleinfo.php?pid=534140,-1
Frans Adrianus Antonius Maria van Winden,http://academictree.org/ssib/peopleinfo.php?pid=21871,-1
Frans Herbert van Lunteren,http://academictree.org/ssib/peopleinfo.php?pid=692914,-1
Felicity  Turner,http://academictree.org/ssib/peopleinfo.php?pid=670927,-1
Frank  Tusa,http://academictree.org/ssib/peopleinfo.php?pid=900711,-1
Frank  Vandiver,http://academictree.org/ssib/peopleinfo.php?pid=737096,-1
Klaus F. Veigel,http://academictree.org/ssib/peopleinfo.php?pid=109126,-1
Felicia A. Viator,http://academictree.org/ssib/peopleinfo.php?pid=125916,-1
Gregory F. Viggiano,http://academictree.org/ssib/peopleinfo.php?pid=173871,-1
Friedrich Adolf Julius von Bernhardi,http://academictree.org/ssib/peopleinfo.php?pid=48526,-1
Frank  Vigneron,http://academictree.org/ssib/peopleinfo.php?pid=699815,-1
Karl Friedrich Johann von Noorden,http://academictree.org/ssib/peopleinfo.php?pid=60786,-1
Frederic  Wakeman,http://academictree.org/ssib/peopleinfo.php?pid=746528,-1
FlorenceMae  Waldron,http://academictree.org/ssib/peopleinfo.php?pid=126630,-1
Susannah F. Walker,http://academictree.org/ssib/peopleinfo.php?pid=125795,-1
Faith  Wallis,http://academictree.org/ssib/peopleinfo.php?pid=698355,-1
Fan-sen  Wang,http://academictree.org/ssib/peopleinfo.php?pid=903284,-1
Fei-Hsien  Wang,http://academictree.org/ssib/peopleinfo.php?pid=621257,-1
Francine  Weiss,http://academictree.org/ssib/peopleinfo.php?pid=305942,-1
Deborah F. Weinstein,http://academictree.org/ssib/peopleinfo.php?pid=679916,-1
Philipp Friedrich Weiss,http://academictree.org/ssib/peopleinfo.php?pid=742056,-1
Franz  Wickhoff,http://academictree.org/ssib/peopleinfo.php?pid=852066,-1
Gustav Friedrick Waagen,http://academictree.org/ssib/peopleinfo.php?pid=893102,-1
Frederick Wells Williams,http://academictree.org/ssib/peopleinfo.php?pid=746494,-1
Emily F. Winerock,http://academictree.org/ssib/peopleinfo.php?pid=700329,-1
Fred L. Webb,http://academictree.org/ssib/peopleinfo.php?pid=702693,-1
Francille Rusan Wilson,http://academictree.org/ssib/peopleinfo.php?pid=34262,-1
Ann F. Withington,http://academictree.org/ssib/peopleinfo.php?pid=699467,-1
Fanon C. Wilkins,http://academictree.org/ssib/peopleinfo.php?pid=545959,-1
Elisa F. Wilson,http://academictree.org/ssib/peopleinfo.php?pid=698729,-1
Kareen F. Williams,http://academictree.org/ssib/peopleinfo.php?pid=140296,-1
James F Woodward,http://academictree.org/ssib/peopleinfo.php?pid=790274,-1
Frank  Wong,http://academictree.org/ssib/peopleinfo.php?pid=747988,-1
F. Roy Willis,http://academictree.org/ssib/peopleinfo.php?pid=768489,-1
Arthur Frederick Wright,http://academictree.org/ssib/peopleinfo.php?pid=65774,-1
Saad G. Abi-Hamad,http://academictree.org/ssib/peopleinfo.php?pid=702126,-1
Gabor  Agoston,http://academictree.org/ssib/peopleinfo.php?pid=699482,-1
Glenn  Adamson,http://academictree.org/ssib/peopleinfo.php?pid=830338,-1
Gretchen  Aguiar,http://academictree.org/ssib/peopleinfo.php?pid=94971,-1
Georgius  Acropolites,http://academictree.org/ssib/peopleinfo.php?pid=9709,-1
Mariana G. Aguirre,http://academictree.org/ssib/peopleinfo.php?pid=702376,-1
George  Akita,http://academictree.org/ssib/peopleinfo.php?pid=747588,-1
George Henry Alden,http://academictree.org/ssib/peopleinfo.php?pid=758477,-1
Golfo  Alexopoulos,http://academictree.org/ssib/peopleinfo.php?pid=33935,-1
Grant A. Alger,http://academictree.org/ssib/peopleinfo.php?pid=774880,-1
Guy Salvatore Alitto,http://academictree.org/ssib/peopleinfo.php?pid=619022,-1
Gary D. Allinson,http://academictree.org/ssib/peopleinfo.php?pid=747743,-1
Phillip G. Altbach,http://academictree.org/ssib/peopleinfo.php?pid=699356,-1
Glenn J. Ames,http://academictree.org/ssib/peopleinfo.php?pid=695985,-1
Gerald  Aylmer,http://academictree.org/ssib/peopleinfo.php?pid=737303,-1
Grey  Anderson,http://academictree.org/ssib/peopleinfo.php?pid=748170,-1
Edwin G. Aybar Lopez,http://academictree.org/ssib/peopleinfo.php?pid=702710,-1
Greta G. Austin,http://academictree.org/ssib/peopleinfo.php?pid=129591,-1
Gerasimos  Augustinos,http://academictree.org/ssib/peopleinfo.php?pid=696043,-1
Guitty  Azarpay,http://academictree.org/ssib/peopleinfo.php?pid=301658,-1
Gopal  Balakrishnan,http://academictree.org/ssib/peopleinfo.php?pid=906399,-1
Gaston  Bachelard,http://academictree.org/ssib/peopleinfo.php?pid=777835,-1
George  Bancroft,http://academictree.org/ssib/peopleinfo.php?pid=48870,-1
G.J  Barker-Benfield,http://academictree.org/ssib/peopleinfo.php?pid=699403,-1
William G. Beasley,http://academictree.org/ssib/peopleinfo.php?pid=747805,-1
Gunther Paul Barth,http://academictree.org/ssib/peopleinfo.php?pid=60324,-1
Dina G. Battisto,http://academictree.org/ssib/peopleinfo.php?pid=306108,-1
Gail  Bederman,http://academictree.org/ssib/peopleinfo.php?pid=81583,-1
Timothy G. Barnes,http://academictree.org/ssib/peopleinfo.php?pid=108623,-1
George  Bernstein,http://academictree.org/ssib/peopleinfo.php?pid=696048,-1
Gordon  Berger,http://academictree.org/ssib/peopleinfo.php?pid=640436,-1
Andrew G. Beniuk,http://academictree.org/ssib/peopleinfo.php?pid=702441,-1
Geoffrey  Best,http://academictree.org/ssib/peopleinfo.php?pid=901326,-1
Grant D. Bollmer,http://academictree.org/ssib/peopleinfo.php?pid=700417,-1
Geoffrey  Blainey,http://academictree.org/ssib/peopleinfo.php?pid=849704,-1
Gregory  Bond,http://academictree.org/ssib/peopleinfo.php?pid=700042,-1
Elliott G. Bowen,http://academictree.org/ssib/peopleinfo.php?pid=702570,-1
Edward Gaylord Bourne,http://academictree.org/ssib/peopleinfo.php?pid=749275,-1
Oscar G. Brockett,http://academictree.org/ssib/peopleinfo.php?pid=695972,-1
Warren G. Breckman,http://academictree.org/ssib/peopleinfo.php?pid=582824,-1
Eva G. Bremner,http://academictree.org/ssib/peopleinfo.php?pid=109124,-1
Greg  Bond,http://academictree.org/ssib/peopleinfo.php?pid=47502,-1
Gregory J. Brueck,http://academictree.org/ssib/peopleinfo.php?pid=130242,-1
Gerald E. Bunker,http://academictree.org/ssib/peopleinfo.php?pid=746338,-1
Guy  Burak,http://academictree.org/ssib/peopleinfo.php?pid=702059,-1
Guillermo  Bustos,http://academictree.org/ssib/peopleinfo.php?pid=111679,-1
Geoffrey  Butcher,http://academictree.org/ssib/peopleinfo.php?pid=695446,-1
Gulru  Cakmak,http://academictree.org/ssib/peopleinfo.php?pid=702520,-1
Richard G. Canedo,http://academictree.org/ssib/peopleinfo.php?pid=111173,-1
Robert G. Calkins,http://academictree.org/ssib/peopleinfo.php?pid=850302,-1
Geoffrey N. Cantor,http://academictree.org/ssib/peopleinfo.php?pid=741133,-1
Sara G. Byala,http://academictree.org/ssib/peopleinfo.php?pid=702501,-1
Graham  Carr,http://academictree.org/ssib/peopleinfo.php?pid=34028,-1
Michael G. Carew,http://academictree.org/ssib/peopleinfo.php?pid=522990,-1
Grace J. Chae,http://academictree.org/ssib/peopleinfo.php?pid=581889,-1
Guillaume  Carré,http://academictree.org/ssib/peopleinfo.php?pid=836053,-1
Ga-Ju  Cha,http://academictree.org/ssib/peopleinfo.php?pid=702599,-1
Gordon H. Chang,http://academictree.org/ssib/peopleinfo.php?pid=746746,-1
Guy  Chet,http://academictree.org/ssib/peopleinfo.php?pid=173867,-1
Gregory L. Childs,http://academictree.org/ssib/peopleinfo.php?pid=125621,-1
Gayle  Clemans,http://academictree.org/ssib/peopleinfo.php?pid=702258,-1
Michele G. Coffey,http://academictree.org/ssib/peopleinfo.php?pid=700207,-1
Gibson A. Cima,http://academictree.org/ssib/peopleinfo.php?pid=702474,-1
Gretchen R. Clements,http://academictree.org/ssib/peopleinfo.php?pid=700113,-1
Gregory  Clancey,http://academictree.org/ssib/peopleinfo.php?pid=748040,-1
J. Garry Clifford,http://academictree.org/ssib/peopleinfo.php?pid=787247,-1
Gary  Cohen,http://academictree.org/ssib/peopleinfo.php?pid=38118,-1
Robin George Collingwood,http://academictree.org/ssib/peopleinfo.php?pid=34217,-1
Joe G. Conley,http://academictree.org/ssib/peopleinfo.php?pid=125672,-1
Glen  Cooper,http://academictree.org/ssib/peopleinfo.php?pid=860420,-1
George L. Cornell,http://academictree.org/ssib/peopleinfo.php?pid=699077,-1
Donald Grant Creighton,http://academictree.org/ssib/peopleinfo.php?pid=667279,-1
Gordon A. Craig,http://academictree.org/ssib/peopleinfo.php?pid=51712,-1
Genevieve L. Craig,http://academictree.org/ssib/peopleinfo.php?pid=700194,-1
Geoff  Cunfer,http://academictree.org/ssib/peopleinfo.php?pid=699952,-1
Gerda Richards Crosby,http://academictree.org/ssib/peopleinfo.php?pid=110778,-1
Gregory T. Cushman,http://academictree.org/ssib/peopleinfo.php?pid=150360,-1
Gary S. Cross,http://academictree.org/ssib/peopleinfo.php?pid=695971,-1
Gisele F. da Silva,http://academictree.org/ssib/peopleinfo.php?pid=306285,-1
Gerard  Dapena,http://academictree.org/ssib/peopleinfo.php?pid=386844,-1
Göran  Dahlbäck,http://academictree.org/ssib/peopleinfo.php?pid=44714,-1
Joseph G. Dawson,http://academictree.org/ssib/peopleinfo.php?pid=698282,-1
Garrett  Davidson,http://academictree.org/ssib/peopleinfo.php?pid=700356,-1
Shelley G. Davis,http://academictree.org/ssib/peopleinfo.php?pid=696001,-1
Gabriella J. de la Rosa,http://academictree.org/ssib/peopleinfo.php?pid=385723,-1
